,coint pv
6301 JT & 6366 JT,0.013026247144834453
6302 JT & 6762 JT,0.001167527107635534
6302 JT & 6770 JT,0.022295643628228234
6302 JT & 6988 JT,0.030278031409524588
6302 JT & 9202 JT,0.035059161317295286
6302 JT & 9412 JT,0.01930287137581239
6305 JT & 6366 JT,0.032180106633191916
6305 JT & 7735 JT,0.0011996750055239447
6305 JT & 7751 JT,0.041566644840474294
6305 JT & 9009 JT,0.040362600950613066
6326 JT & 6767 JT,0.03827891482494921
6326 JT & 7735 JT,0.015767585079519104
6326 JT & 8306 JT,0.022175230481203227
6326 JT & 8750 JT,0.0429057940359194
6326 JT & 8766 JT,0.04612852376823468
6326 JT & 9983 JT,0.0047875308480756
6361 JT & 6988 JT,0.024435018701384943
6366 JT & 9007 JT,0.049795340494933074
6367 JT & 6954 JT,0.0002720559893435962
6471 JT & 6503 JT,0.0008798529355084403
6471 JT & 6954 JT,0.004530897747727394
6471 JT & 8001 JT,0.049787107136604496
6471 JT & 9437 JT,0.03289673756017797
6472 JT & 9735 JT,0.04542967387289525
6473 JT & 6503 JT,0.03701033637191481
6473 JT & 6752 JT,0.007490339564173449
6473 JT & 6954 JT,0.0007291393939458583
6479 JT & 6952 JT,0.04878417514114149
6479 JT & 6954 JT,0.008549655397136502
6479 JT & 6988 JT,0.003837893099876841
6479 JT & 9437 JT,0.039792445421948534
6501 JT & 6752 JT,0.02523225524806194
6501 JT & 6954 JT,0.0007708708245023503
6501 JT & 8750 JT,0.0400938208734725
6501 JT & 9433 JT,0.03120712406799501
6501 JT & 9613 JT,0.046964655763264675
6502 JT & 6857 JT,0.009746702114088306
6502 JT & 6988 JT,0.049374923027464566
6502 JT & 7202 JT,0.021188568494276735
6502 JT & 7735 JT,0.020502353005591847
6502 JT & 7751 JT,0.015911708413097747
6502 JT & 9001 JT,0.02736294558977409
6502 JT & 9007 JT,0.014005098211449723
6502 JT & 9301 JT,0.007208108039658238
6503 JT & 6752 JT,0.00651159784308739
6503 JT & 6954 JT,0.0002961271788255167
6503 JT & 7261 JT,0.01852127049502444
6503 JT & 7733 JT,0.014551209182567705
6503 JT & 9437 JT,0.023479195146797784
6504 JT & 6954 JT,0.008158322113471428
6504 JT & 7912 JT,0.04435859865706957
6506 JT & 6703 JT,0.012314278264705
6506 JT & 6767 JT,0.047359562069779905
6506 JT & 6902 JT,0.01151268398315968
6506 JT & 7205 JT,0.007155488765889662
6506 JT & 8601 JT,0.0397382965992163
6508 JT & 7731 JT,0.046579824072882456
6674 JT & 7731 JT,0.029831797344084646
6701 JT & 8031 JT,0.029263013209937246
6703 JT & 6767 JT,0.03157025046844504
6703 JT & 6954 JT,0.043021107390410894
6703 JT & 7261 JT,0.04474028639412592
6752 JT & 6954 JT,1.6217842414227647e-05
6752 JT & 7261 JT,0.04864595404095045
6758 JT & 6988 JT,0.03255124707219027
6758 JT & 7203 JT,0.04544407190226411
6758 JT & 7735 JT,0.000173011510973431
6762 JT & 6770 JT,0.04404355789599427
6762 JT & 6954 JT,0.027002565689743976
6762 JT & 6988 JT,0.005576717598909323
6767 JT & 6770 JT,0.014794327943307144
6767 JT & 6988 JT,0.0008956664259636829
6767 JT & 7003 JT,0.0337408150424624
6767 JT & 7011 JT,0.004998449766896452
6767 JT & 7012 JT,6.483305243597476e-05
6767 JT & 7013 JT,0.00021479945289869855
6767 JT & 7203 JT,0.003219033280479825
6767 JT & 7205 JT,0.00039838273581737293
6767 JT & 7261 JT,0.0011955054197958996
6767 JT & 7270 JT,3.383910767163833e-05
6767 JT & 7735 JT,0.03539845279971746
6767 JT & 7911 JT,0.017894340545751317
6767 JT & 7912 JT,0.011522505651192025
6767 JT & 7951 JT,0.004611814058425031
6767 JT & 8035 JT,0.03596684941143865
6767 JT & 8233 JT,0.04892849491066
6767 JT & 8304 JT,0.015810485973710525
6767 JT & 8308 JT,0.01977028017554787
6767 JT & 8331 JT,0.02117040875884797
6767 JT & 8332 JT,0.01061915576600336
6767 JT & 8750 JT,0.0029563094574818222
6767 JT & 8804 JT,0.0191577344629017
6767 JT & 9009 JT,0.023955161015682222
6767 JT & 9020 JT,0.0132385185839492
6767 JT & 9021 JT,0.025134968904736498
6767 JT & 9022 JT,0.0029876587154114573
6767 JT & 9062 JT,0.003667492805359235
6767 JT & 9107 JT,0.01116256946280661
6767 JT & 9202 JT,0.04297800929871285
6767 JT & 9412 JT,0.018568113373379585
6767 JT & 9432 JT,0.034465170131669186
6767 JT & 9433 JT,0.001028556058645595
6767 JT & 9437 JT,0.0029938791281045275
6767 JT & 9531 JT,0.0077331744092690325
6767 JT & 9532 JT,0.015831137226150618
6767 JT & 9602 JT,0.004681400794341787
6767 JT & 9735 JT,0.005987806001920236
6767 JT & 9983 JT,0.0018936180454636176
6767 JT & 9984 JT,0.043934190355773166
6770 JT & 6954 JT,0.006350534481779034
6770 JT & 6988 JT,0.001754513317060681
6770 JT & 7269 JT,0.04951194789786398
6770 JT & 9412 JT,0.04090624315279348
6857 JT & 6988 JT,0.005503860522143686
6902 JT & 6954 JT,0.0025003402258422986
6902 JT & 7261 JT,0.04526231862150434
6902 JT & 7735 JT,0.009762307984434808
6902 JT & 8750 JT,0.010161230315155584
6902 JT & 9064 JT,0.04058226985893918
6902 JT & 9101 JT,0.01861420300228339
6902 JT & 9433 JT,0.038863867349137014
6902 JT & 9613 JT,0.02695852530140469
6902 JT & 9983 JT,0.010936344663538567
6952 JT & 6954 JT,0.026371776643711282
6952 JT & 7269 JT,0.0011235644163228816
6952 JT & 8058 JT,0.017246801178362012
6952 JT & 9412 JT,0.023692505648910612
6952 JT & 9437 JT,0.011578712563113845
6954 JT & 7003 JT,0.029862315993493982
6954 JT & 7012 JT,0.014636596943594813
6954 JT & 7013 JT,0.004741755891054454
6954 JT & 7261 JT,0.004917879410023191
6954 JT & 7269 JT,0.03592068852030631
6954 JT & 7270 JT,0.005393191680360399
6954 JT & 7731 JT,0.046269563172036614
6954 JT & 7733 JT,0.003438255363594354
6954 JT & 7762 JT,0.011553919703627792
6954 JT & 8035 JT,0.004185722834224264
6954 JT & 8058 JT,0.03245517616245964
6954 JT & 8308 JT,0.029209579865435847
6954 JT & 8630 JT,0.03961086820119088
6954 JT & 9022 JT,0.04235870274572537
6954 JT & 9202 JT,0.014207366642321475
6954 JT & 9412 JT,0.0003123405157861312
6954 JT & 9432 JT,0.025356915400424087
6954 JT & 9433 JT,0.0006295732025497015
6954 JT & 9437 JT,0.00034712569152519284
6954 JT & 9602 JT,0.047264964059413286
6954 JT & 9613 JT,0.02925919255922226
6954 JT & 9735 JT,0.00447398173166303
6971 JT & 7203 JT,0.009199906970915012
6971 JT & 7735 JT,0.016812192863592788
6971 JT & 8306 JT,0.030648237090853864
6971 JT & 8725 JT,0.016072797472663818
6971 JT & 9064 JT,0.035435107072514765
6971 JT & 9502 JT,0.03978081188819245
6976 JT & 9502 JT,0.04932051659918115
6976 JT & 9503 JT,0.006903223700017805
6988 JT & 7270 JT,0.0021300609032896094
6988 JT & 7733 JT,0.02978964840036145
6988 JT & 7751 JT,0.021756678196965272
6988 JT & 8035 JT,0.046618036255338606
6988 JT & 8354 JT,0.0261210690970865
6988 JT & 9009 JT,0.006513408415342654
6988 JT & 9021 JT,0.00370722184000716
6988 JT & 9022 JT,0.019714418490501505
6988 JT & 9202 JT,0.010789543711781792
6988 JT & 9433 JT,0.006327104486348344
7003 JT & 7731 JT,0.001234982000136044
7003 JT & 8031 JT,0.0291668559273837
7003 JT & 8270 JT,0.03995195885029987
7004 JT & 8815 JT,0.012891882178781334
7011 JT & 7269 JT,0.020679347485358462
7011 JT & 7270 JT,0.034472152386359284
7011 JT & 7731 JT,0.033482959093742104
7011 JT & 7733 JT,0.03544071304748022
7011 JT & 7735 JT,0.0072956071102384485
7011 JT & 7751 JT,0.020876299058908046
7011 JT & 7762 JT,0.03926113741821916
7011 JT & 7951 JT,0.031757578406049584
7011 JT & 8001 JT,0.0007127248010464608
7011 JT & 8035 JT,0.011114296807732469
7011 JT & 8304 JT,0.015842732156408922
7011 JT & 8306 JT,0.03726728157965467
7011 JT & 8308 JT,0.020756082734991323
7011 JT & 8750 JT,0.03273554116197369
7011 JT & 9064 JT,0.047821797138473954
7011 JT & 9202 JT,0.02812587520394641
7011 JT & 9412 JT,0.022908398542144805
7011 JT & 9433 JT,0.023659461180720678
7011 JT & 9532 JT,0.005932944276146052
7011 JT & 9602 JT,0.01588820749024165
7011 JT & 9735 JT,0.03682237988494757
7011 JT & 9983 JT,0.0061772560089630914
7012 JT & 7735 JT,0.03225859607707337
7012 JT & 8750 JT,0.012267188959170432
7012 JT & 9107 JT,0.028366064600301423
7013 JT & 7270 JT,0.03460568030524932
7013 JT & 7733 JT,0.0031731373856584517
7013 JT & 9433 JT,0.008130203116620776
7013 JT & 9613 JT,0.01770076432069498
7201 JT & 7202 JT,0.003797476689984139
7201 JT & 7735 JT,0.04860994886697359
7201 JT & 8304 JT,0.035101112142908536
7201 JT & 8354 JT,0.04969551812567545
7201 JT & 9009 JT,0.03213551162596856
7201 JT & 9021 JT,0.03988268340774616
7201 JT & 9022 JT,0.03953199569173504
7201 JT & 9531 JT,0.018779328924661574
7201 JT & 9532 JT,0.04522956746412728
7202 JT & 7735 JT,0.021134033924386494
7202 JT & 9531 JT,0.03036799011180042
7202 JT & 9532 JT,0.0368203227334324
7203 JT & 7735 JT,0.0025232950721262967
7203 JT & 8766 JT,0.030136656171475314
7205 JT & 7735 JT,0.006632561360489856
7205 JT & 9983 JT,0.043041517012286465
7261 JT & 7735 JT,0.020660143670984822
7261 JT & 7951 JT,0.025259201113814952
7261 JT & 8630 JT,0.0136172747611474
7261 JT & 8729 JT,0.031435003226687165
7261 JT & 8750 JT,0.007426489816345564
7261 JT & 8795 JT,0.005135175529132037
7261 JT & 9433 JT,0.03207098426947914
7261 JT & 9735 JT,0.016952172224436523
7267 JT & 8253 JT,0.007566548255355389
7267 JT & 8267 JT,0.025185398525935206
7267 JT & 8309 JT,0.018595768978958246
7267 JT & 8316 JT,0.02636978100626716
7267 JT & 8802 JT,0.011479050875610481
7267 JT & 8815 JT,0.013717442840917209
7267 JT & 9104 JT,0.016642322728065893
7267 JT & 9501 JT,0.02906997325787738
7267 JT & 9503 JT,0.029571591839621866
7267 JT & 9681 JT,0.03130449236585054
7269 JT & 8035 JT,0.03277702064604373
7269 JT & 8304 JT,0.043365938412327776
7269 JT & 9412 JT,0.02855867814916265
7269 JT & 9437 JT,0.03308752791101533
7270 JT & 7733 JT,0.022638393832446042
7270 JT & 9433 JT,0.022376670132497323
7731 JT & 7912 JT,0.043912023442246845
7731 JT & 8031 JT,0.015248508480260456
7731 JT & 8058 JT,0.02922353156619696
7731 JT & 9735 JT,0.0442113267333227
7733 JT & 8304 JT,0.010475818517466413
7733 JT & 8766 JT,0.047154048758705144
7733 JT & 8795 JT,0.03745533728613518
7733 JT & 9202 JT,0.03329709735319221
7733 JT & 9412 JT,0.018476001779387585
7733 JT & 9433 JT,0.0030844399479010988
7733 JT & 9613 JT,0.00974856121605283
7735 JT & 8766 JT,0.00525082688644386
7735 JT & 9009 JT,0.045167238912868855
7735 JT & 9021 JT,0.02820931079910367
7735 JT & 9107 JT,0.0018118601870378754
7735 JT & 9983 JT,0.03752653972691921
7751 JT & 8354 JT,0.013260983383893636
7751 JT & 9008 JT,0.030030404811029966
7751 JT & 9021 JT,0.02251791299148865
7752 JT & 7762 JT,0.010958285040246034
7752 JT & 7912 JT,0.048086389608814215
7752 JT & 7951 JT,0.001769374087287544
7752 JT & 8001 JT,0.03847410608073042
7752 JT & 8015 JT,0.02322517613578959
7752 JT & 8031 JT,0.03492388627803601
7752 JT & 8035 JT,0.0006667790887235395
7752 JT & 8233 JT,0.017526353965568314
7752 JT & 8253 JT,0.01186956792583732
7752 JT & 8267 JT,0.03324208048327305
7752 JT & 8270 JT,0.008756794720776671
7752 JT & 8303 JT,0.03877829364815488
7752 JT & 8304 JT,0.0022268483841136723
7752 JT & 8306 JT,0.03723933246910031
7752 JT & 8308 JT,0.003742682844623061
7752 JT & 8331 JT,0.027509315939365387
7752 JT & 8332 JT,0.010152237998694068
7752 JT & 8354 JT,0.01056780426466529
7752 JT & 8630 JT,0.009751716482749842
7752 JT & 8729 JT,0.009725869109974541
7752 JT & 8750 JT,0.010867738955273643
7752 JT & 8795 JT,0.011669230146064755
7752 JT & 8801 JT,0.03399488535195946
7752 JT & 8802 JT,0.029357729530560248
7752 JT & 8804 JT,0.03768822506523907
7752 JT & 9007 JT,0.01598606903317317
7752 JT & 9008 JT,0.04757857818250376
7752 JT & 9009 JT,0.014410476248770315
7752 JT & 9021 JT,0.012571786917382075
7752 JT & 9022 JT,0.004852927363657269
7752 JT & 9064 JT,0.000858751790254607
7752 JT & 9101 JT,0.012003044778278224
7752 JT & 9104 JT,0.04542224783143361
7752 JT & 9107 JT,0.02458589147567192
7752 JT & 9202 JT,0.007370101949609401
7752 JT & 9412 JT,0.00438404511882123
7752 JT & 9432 JT,0.002365538341563967
7752 JT & 9433 JT,0.0015746514802035681
7752 JT & 9437 JT,0.018484195110530472
7752 JT & 9531 JT,0.004267441698456162
7752 JT & 9532 JT,0.0227938352081294
7752 JT & 9602 JT,0.00925036873701584
7752 JT & 9613 JT,0.00038970792424797323
7752 JT & 9681 JT,0.019141711706255317
7752 JT & 9735 JT,0.003628672333479128
7752 JT & 9983 JT,0.0046141296879123415
7752 JT & 9984 JT,0.02850873599833833
7911 JT & 7951 JT,0.04921440571305151
7911 JT & 8002 JT,0.03187600178721768
7911 JT & 8729 JT,0.01118160554582905
7911 JT & 8801 JT,0.0056630435900528455
7911 JT & 8804 JT,0.02811675471307436
7911 JT & 9984 JT,0.009750653796799144
7912 JT & 8002 JT,0.029552184604161345
7912 JT & 8729 JT,0.025196133293954454
7951 JT & 8630 JT,0.011387840610391983
8001 JT & 8031 JT,0.029519053353253447
8001 JT & 8035 JT,0.02779881385542817
8001 JT & 8270 JT,0.020006638712353576
8001 JT & 8304 JT,0.022440497576213955
8001 JT & 8308 JT,0.0029225247395910725
8001 JT & 8750 JT,0.03706891361810789
8001 JT & 8795 JT,0.024587296812775418
8001 JT & 8801 JT,0.023193621451692133
8001 JT & 8804 JT,0.0448795582506591
8001 JT & 9412 JT,0.04965433748402977
8001 JT & 9432 JT,0.003811153218429439
8001 JT & 9433 JT,0.033022120054541186
8001 JT & 9437 JT,0.03674012896504918
8001 JT & 9602 JT,0.03061478970307658
8001 JT & 9735 JT,0.04769673415567326
8001 JT & 9984 JT,0.03573877812302226
8002 JT & 8015 JT,0.03128759406174418
8002 JT & 8031 JT,0.013029674522148415
8002 JT & 8035 JT,0.008258706733106455
8002 JT & 8058 JT,0.02464358981174973
8002 JT & 8233 JT,0.0266297171059803
8002 JT & 8252 JT,0.025862559075166082
8002 JT & 8253 JT,0.011804271332631172
8002 JT & 8267 JT,0.023833230791570275
8002 JT & 8270 JT,0.004235505651593116
8002 JT & 8303 JT,0.017749132470069238
8002 JT & 8304 JT,0.008479940757932295
8002 JT & 8306 JT,0.026876773539545623
8002 JT & 8308 JT,0.007823387008589307
8002 JT & 8309 JT,0.011080354292397152
8002 JT & 8316 JT,0.024696514489675424
8002 JT & 8331 JT,0.012973521826148623
8002 JT & 8332 JT,0.016320500789454136
8002 JT & 8354 JT,0.02324834968362249
8002 JT & 8355 JT,0.0151960332161015
8002 JT & 8411 JT,0.04986439565794696
8002 JT & 8601 JT,0.006138871173543293
8002 JT & 8604 JT,0.03129744319555736
8002 JT & 8628 JT,0.01830884800323941
8002 JT & 8630 JT,0.015440662595532157
8002 JT & 8729 JT,0.0016254069462625855
8002 JT & 8750 JT,0.022610760066895764
8002 JT & 8766 JT,0.04808808726932062
8002 JT & 8795 JT,0.018265628018610147
8002 JT & 8801 JT,0.00032600249350086375
8002 JT & 8802 JT,0.01254428161415025
8002 JT & 8803 JT,0.020419775427141865
8002 JT & 8804 JT,0.0023616861216471936
8002 JT & 8830 JT,0.004861460145564834
8002 JT & 9001 JT,0.02607890178304437
8002 JT & 9005 JT,0.010615083819121787
8002 JT & 9007 JT,0.014917033302431796
8002 JT & 9008 JT,0.020538378124206714
8002 JT & 9009 JT,0.02184839218857091
8002 JT & 9020 JT,0.005326614010324203
8002 JT & 9021 JT,0.01964818730080228
8002 JT & 9022 JT,0.014668511143836835
8002 JT & 9062 JT,0.04826248509581225
8002 JT & 9064 JT,0.009564804222361062
8002 JT & 9101 JT,0.019895196338608378
8002 JT & 9104 JT,0.022925731422840104
8002 JT & 9107 JT,0.04149845785523013
8002 JT & 9202 JT,0.010408559902460892
8002 JT & 9301 JT,0.01995988617820596
8002 JT & 9412 JT,0.007115416206050985
8002 JT & 9432 JT,0.0024105414703377384
8002 JT & 9433 JT,0.005776231791682545
8002 JT & 9437 JT,0.008947193695438085
8002 JT & 9501 JT,0.013732920604778376
8002 JT & 9502 JT,0.025479636890439764
8002 JT & 9503 JT,0.011696098429568778
8002 JT & 9531 JT,0.01890093079936232
8002 JT & 9532 JT,0.013888859799610043
8002 JT & 9602 JT,0.0065410576595729105
8002 JT & 9613 JT,0.013701107876248
8002 JT & 9681 JT,0.01453827110152991
8002 JT & 9735 JT,0.0030929608504697594
8002 JT & 9766 JT,0.005982281347530221
8002 JT & 9983 JT,0.009578826451300523
8002 JT & 9984 JT,0.0014858026052476745
8015 JT & 8031 JT,0.02210857200182448
8015 JT & 8035 JT,0.007640041106151995
8015 JT & 8058 JT,0.017223116935417563
8015 JT & 8233 JT,0.041830946212199106
8015 JT & 8304 JT,0.005569632501886803
8015 JT & 8308 JT,0.006777931498977344
8015 JT & 8331 JT,0.0202842196998438
8015 JT & 8332 JT,0.0315437900387416
8015 JT & 8354 JT,0.02297278112905253
8015 JT & 8766 JT,0.025573217370461004
8015 JT & 8801 JT,0.027424190792466777
8015 JT & 9005 JT,0.012795734760224303
8015 JT & 9009 JT,0.045792573766514605
8015 JT & 9021 JT,0.032252494250626255
8015 JT & 9022 JT,0.00412454405721979
8015 JT & 9064 JT,0.023578492857750617
8015 JT & 9202 JT,0.02793311282947283
8015 JT & 9412 JT,0.01624069906416643
8015 JT & 9432 JT,0.0011764630159496942
8015 JT & 9433 JT,0.012192840912538347
8015 JT & 9437 JT,0.003661132518892279
8015 JT & 9531 JT,0.005013701242407386
8015 JT & 9532 JT,0.016999112300097746
8015 JT & 9602 JT,0.022914519653596057
8015 JT & 9984 JT,0.03636872226182884
8031 JT & 9432 JT,0.019408058198889532
8035 JT & 9202 JT,0.013456049374602931
8035 JT & 9437 JT,0.047914310501953
8053 JT & 8233 JT,0.03552997142270834
8053 JT & 8729 JT,0.03544809144129508
8053 JT & 8801 JT,0.01733673422681487
8053 JT & 8804 JT,0.009180238698816746
8053 JT & 8830 JT,0.024701287850948855
8053 JT & 9007 JT,0.04052372870467348
8053 JT & 9432 JT,0.030966489247182233
8053 JT & 9766 JT,0.0047946221701557
8053 JT & 9984 JT,0.017132046282936183
8058 JT & 9412 JT,0.022268815864129685
8058 JT & 9432 JT,0.02740902734236736
8233 JT & 8309 JT,0.031394731625973345
8233 JT & 8750 JT,0.04562952379507353
8233 JT & 8795 JT,0.040024834572017415
8233 JT & 8803 JT,0.04449861431174815
8233 JT & 9501 JT,0.03561576089674875
8233 JT & 9502 JT,0.02938325672743203
8233 JT & 9503 JT,0.048726890454424895
8233 JT & 9613 JT,0.022153972601001343
8252 JT & 8725 JT,0.04136016267050455
8252 JT & 8815 JT,0.03508463913864352
8253 JT & 8802 JT,0.02704880067490946
8253 JT & 8815 JT,0.00049459721727512
8253 JT & 9681 JT,0.009483660403997616
8267 JT & 8604 JT,0.0376134985694508
8267 JT & 8830 JT,0.022299819856019077
8267 JT & 9104 JT,0.030624216609367778
8267 JT & 9501 JT,0.010607963728625153
8267 JT & 9681 JT,0.015587131927083404
8270 JT & 8303 JT,0.004330372582654627
8270 JT & 8304 JT,0.0004298727025441687
8270 JT & 8306 JT,0.0019192576144905042
8270 JT & 8308 JT,0.0004944179978609499
8270 JT & 8309 JT,0.002586448077995021
8270 JT & 8316 JT,0.0014320994451811327
8270 JT & 8331 JT,0.0012026576742855451
8270 JT & 8332 JT,0.0013379846069055859
8270 JT & 8354 JT,0.0010737999196270378
8270 JT & 8355 JT,0.0029070770464103635
8270 JT & 8411 JT,0.0038323145168274956
8270 JT & 8601 JT,0.0010312779574302693
8270 JT & 8604 JT,0.002531698850921633
8270 JT & 8628 JT,0.0025199343190061138
8270 JT & 8630 JT,0.0011336591790150822
8270 JT & 8725 JT,0.0023192097415943892
8270 JT & 8729 JT,0.0001925407095081754
8270 JT & 8750 JT,0.0006284772317521101
8270 JT & 8766 JT,0.0008772521728891501
8270 JT & 8795 JT,0.0007193689342347697
8270 JT & 8801 JT,0.0015657268024946726
8270 JT & 8802 JT,0.0029903143743553314
8270 JT & 8803 JT,0.0030576625270059246
8270 JT & 8804 JT,0.0015865362840302797
8270 JT & 8815 JT,0.02545588827784255
8270 JT & 8830 JT,0.0026376423465321206
8270 JT & 9001 JT,0.003755072832279237
8270 JT & 9005 JT,0.002478301327835252
8270 JT & 9007 JT,0.002451255736916914
8270 JT & 9008 JT,0.0021895703041401077
8270 JT & 9009 JT,0.0010622993599826596
8270 JT & 9020 JT,0.001300699086675271
8270 JT & 9021 JT,0.0009700752112181518
8270 JT & 9022 JT,0.0008229411406591822
8270 JT & 9062 JT,0.0019409331281646277
8270 JT & 9064 JT,0.000899707746121197
8270 JT & 9101 JT,0.0006636424965754857
8270 JT & 9104 JT,0.0019069860194328835
8270 JT & 9107 JT,0.0010212205185000053
8270 JT & 9202 JT,0.0006190433829192453
8270 JT & 9301 JT,0.0036724553933095007
8270 JT & 9412 JT,0.00028074355146751306
8270 JT & 9432 JT,0.0002735634926553214
8270 JT & 9433 JT,0.00045167819407951923
8270 JT & 9437 JT,0.0005829762397646993
8270 JT & 9501 JT,0.001812529711588605
8270 JT & 9502 JT,0.0013839229774769517
8270 JT & 9503 JT,0.001444303985002108
8270 JT & 9531 JT,0.0011135979715768737
8270 JT & 9532 JT,0.0011934471459957195
8270 JT & 9602 JT,0.0006339636725382864
8270 JT & 9613 JT,0.0005899074502337612
8270 JT & 9681 JT,0.002468422230919163
8270 JT & 9735 JT,0.0004408792824777783
8270 JT & 9766 JT,0.001305555243776369
8270 JT & 9983 JT,0.0009165528514346502
8270 JT & 9984 JT,0.0003493723884820163
8303 JT & 8802 JT,0.022577307094485733
8303 JT & 9202 JT,0.04731949272262336
8306 JT & 8355 JT,0.045635840971543405
8306 JT & 8725 JT,0.03364780768255153
8306 JT & 8795 JT,0.03443745635271109
8306 JT & 9020 JT,0.01564228084627452
8306 JT & 9501 JT,0.021442479616196726
8306 JT & 9502 JT,0.015457241386234895
8306 JT & 9532 JT,0.012955573753114846
8306 JT & 9983 JT,0.00780522503074774
8308 JT & 9437 JT,0.014573629859606342
8308 JT & 9602 JT,0.03856379848080775
8309 JT & 8316 JT,0.02191544428588807
8309 JT & 8411 JT,0.0015358658354462755
8309 JT & 8604 JT,0.017821738000969155
8309 JT & 8729 JT,0.03996261951163525
8309 JT & 8802 JT,0.012836147254099614
8309 JT & 8804 JT,0.001730999278994161
8309 JT & 8815 JT,0.0302278034137039
8309 JT & 8830 JT,0.0007349813153993278
8309 JT & 9104 JT,0.004665379893856985
8309 JT & 9501 JT,0.015176171012176136
8309 JT & 9502 JT,0.025182026966262594
8309 JT & 9503 JT,0.0313654747240393
8309 JT & 9681 JT,0.023319018918494555
8309 JT & 9766 JT,0.014452493073785495
8316 JT & 8729 JT,0.04875851521427201
8316 JT & 9007 JT,0.045890140476191665
8316 JT & 9008 JT,0.03862488485138383
8316 JT & 9104 JT,0.0013520630334312286
8316 JT & 9502 JT,0.04493157050346914
8316 JT & 9503 JT,0.028778447843715686
8316 JT & 9766 JT,0.038838052448935984
8331 JT & 9020 JT,0.03325016811470664
8331 JT & 9021 JT,0.04712016584529406
8331 JT & 9532 JT,0.011174011225937126
8332 JT & 9531 JT,0.049963428717882126
8332 JT & 9532 JT,0.014024569369812955
8332 JT & 9602 JT,0.02861063302696694
8354 JT & 9021 JT,0.0014634270740709401
8355 JT & 9502 JT,0.016783599795573742
8411 JT & 8601 JT,0.006584671964745677
8411 JT & 8604 JT,0.0020414491667876777
8411 JT & 8628 JT,0.001783791639674628
8411 JT & 8630 JT,0.010661378802551191
8411 JT & 8725 JT,0.013719316031119373
8411 JT & 8729 JT,0.000978151766612473
8411 JT & 8750 JT,0.005296478406339915
8411 JT & 8766 JT,0.0200070432400738
8411 JT & 8795 JT,0.004941171874142743
8411 JT & 8801 JT,0.0011130028495076767
8411 JT & 8802 JT,0.0007505302941174338
8411 JT & 8803 JT,0.008806470210760803
8411 JT & 8804 JT,7.748340259560571e-05
8411 JT & 8830 JT,4.0220494644129096e-06
8411 JT & 9001 JT,0.006864953541905156
8411 JT & 9005 JT,0.01744947127823875
8411 JT & 9007 JT,0.00265284971806675
8411 JT & 9008 JT,0.0032032633661176397
8411 JT & 9009 JT,0.0031564980067414765
8411 JT & 9020 JT,0.020739855967298586
8411 JT & 9021 JT,0.005031967134064204
8411 JT & 9022 JT,0.006919354339601256
8411 JT & 9062 JT,0.010752393811508706
8411 JT & 9064 JT,0.0024545191936939255
8411 JT & 9101 JT,0.0020277856993482727
8411 JT & 9104 JT,0.0005922947918664592
8411 JT & 9107 JT,0.01918252236913592
8411 JT & 9202 JT,0.003074781393384632
8411 JT & 9301 JT,0.003772981223632029
8411 JT & 9412 JT,0.003388768490482934
8411 JT & 9432 JT,0.0033712405683218793
8411 JT & 9433 JT,0.003200170308860657
8411 JT & 9437 JT,0.007218084716436143
8411 JT & 9501 JT,0.0006272807177847483
8411 JT & 9502 JT,0.000744942551929531
8411 JT & 9503 JT,0.00030318370521092975
8411 JT & 9531 JT,0.006443048690435248
8411 JT & 9532 JT,0.00803246775678478
8411 JT & 9602 JT,0.005357596030924097
8411 JT & 9613 JT,0.0043450980710079195
8411 JT & 9681 JT,0.000768069639313395
8411 JT & 9735 JT,0.005350355613521593
8411 JT & 9766 JT,0.0006105801527489579
8411 JT & 9983 JT,0.003652048106161098
8411 JT & 9984 JT,0.0009643893243210816
8601 JT & 8804 JT,0.02154556890525351
8604 JT & 8802 JT,0.033839583455940465
8604 JT & 9501 JT,0.013805946619677196
8604 JT & 9503 JT,0.03275175971515857
8604 JT & 9681 JT,0.024598535734790504
8628 JT & 8729 JT,0.036086592720495095
8628 JT & 8750 JT,0.04529289717171025
8628 JT & 9613 JT,0.04809231115376389
8630 JT & 9064 JT,0.0446949608511344
8630 JT & 9101 JT,0.021936644227957824
8630 JT & 9433 JT,0.007684067626733943
8725 JT & 9502 JT,0.013953849228585998
8729 JT & 9984 JT,0.015736756580045405
8750 JT & 9107 JT,0.04780106409797337
8750 JT & 9202 JT,0.03651787028454157
8750 JT & 9412 JT,0.03348130602566319
8750 JT & 9433 JT,0.0009454279441333842
8750 JT & 9437 JT,0.035219662037240404
8750 JT & 9613 JT,0.024795165343127822
8750 JT & 9983 JT,0.02390545748384
8766 JT & 9022 JT,0.009937023569521676
8766 JT & 9107 JT,0.034531352391812375
8766 JT & 9202 JT,0.02060804769983985
8766 JT & 9983 JT,0.030449721626152258
8795 JT & 9064 JT,0.016299204683387494
8795 JT & 9412 JT,0.03886846375224197
8795 JT & 9432 JT,0.027749804211480968
8795 JT & 9433 JT,0.014178626592522265
8795 JT & 9437 JT,0.04812662459985716
8795 JT & 9602 JT,0.03052590867860304
8795 JT & 9613 JT,0.03335266907858794
8795 JT & 9735 JT,0.026419127188407884
8801 JT & 8804 JT,0.030367120606078796
8801 JT & 9766 JT,0.03455322870749119
